latitude,longitude,elevation,value_count,cdi_index,interpolation_flag,elevation_max,elevation_min,stdev
degrees_north,degrees_east,m,,,,m,m,m
42.53802083330999,10.086979166655755,-63.734375,3,14341,1,NaN,NaN,NaN
42.53802083330999,10.088020833322423,-62.339844,3,14341,1,NaN,NaN,NaN
42.53802083330999,10.08906249998909,-60.98047,3,14341,1,NaN,NaN,NaN
42.53802083330999,10.090104166655758,-59.4375,3,14341,1,NaN,NaN,NaN
42.53802083330999,10.091145833322425,-58.51172,3,14341,1,NaN,NaN,NaN
42.53802083330999,10.092187499989093,-57.732742,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.09322916665576,-56.89885,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.094270833322428,-56.29191,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.095312499989095,-55.899555,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.096354166655763,-55.59644,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.09739583332243,-55.339035,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.098437499989098,-54.998627,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.099479166655765,-54.564133,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.100520833322433,-54.14209,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.1015624999891,-53.75386,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.102604166655768,-53.45105,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.103645833322435,-53.243496,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.104687499989103,-53.09928,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.10572916665577,-53.016727,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.106770833322438,-52.957123,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.107812499989105,-52.932903,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.108854166655773,-53.007626,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.10989583332244,-53.207832,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.110937499989108,-53.627502,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.111979166655775,-54.267483,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.113020833322443,-55.035458,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.11406249998911,-55.906578,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.115104166655778,-56.827263,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.116145833322445,-57.783596,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.117187499989113,-58.801327,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.11822916665578,-59.877472,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.119270833322448,-60.97632,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.120312499989115,-62.10736,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.121354166655783,-63.325317,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.12239583332245,-64.65216,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.123437499989118,-66.198265,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.124479166655785,-67.95192,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.125520833322453,-69.77936,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.12656249998912,-71.635185,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.127604166655788,-73.404144,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.128645833322455,-75.06747,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.129687499989123,-76.70293,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.13072916665579,-78.3184,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.131770833322458,-79.94442,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.132812499989125,-81.58024,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.133854166655793,-83.19378,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.13489583332246,-84.77564,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.135937499989128,-86.3045,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.136979166655795,-87.77548,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.138020833322463,-89.20023,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.13906249998913,-90.578445,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.140104166655798,-91.90591,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.141145833322465,-93.1838,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.142187499989133,-94.4187,1,14341,1,NaN,NaN,NaN
42.53802083330999,10.1432291666558,-95.61328,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.006770833322358,-309.6,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.007812499989026,-302.8,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.008854166655693,-297.4,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.00989583332236,-293.0,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.010937499989028,-289.4,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.011979166655696,-282.2,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.013020833322363,-271.8,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.01406249998903,-261.4,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.015104166655698,-251.2,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.016145833322366,-242.0,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.017187499989033,-233.8,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.0182291666557,-226.4,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.019270833322368,-220.0,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.020312499989036,-206.6,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.021354166655703,-186.4,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.02239583332237,-162.4,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.023437499989038,-134.4,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.024479166655706,-123.6,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.025520833322373,-129.8,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.02656249998904,-133.2,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.027604166655708,-133.4,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.028645833322376,-129.8,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.029687499989043,-122.2,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.03072916665571,-116.4,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.031770833322378,-112.2,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.032812499989046,-105.2,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.033854166655713,-95.6,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.03489583332238,-92.2,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.035937499989048,-95.2,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.036979166655716,-95.6,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.038020833322383,-93.6,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.03906249998905,-94.2,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.040104166655718,-97.4,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.041145833322386,-97.4,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.042187499989053,-94.2,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.04322916665572,-93.2,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.044270833322388,-94.6,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.045312499989056,-95.2,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.046354166655723,-94.8,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.04739583332239,-93.8,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.048437499989058,-92.2,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.049479166655725,-91.4,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.050520833322393,-92.0,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.05156249998906,-92.0,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.052604166655728,-91.6,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.053645833322395,-91.6,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.054687499989063,-92.0,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.05572916665573,-90.4,1,21758,1,NaN,NaN,NaN
42.53906249997666,10.056770833322398,-89.83594,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.057812499989065,-88.390625,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.058854166655733,-87.24609,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.0598958333224,-86.0625,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.060937499989068,-85.30469,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.061979166655735,-84.0,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.063020833322403,-83.80078,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.06406249998907,-82.69531,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.065104166655738,-82.03906,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.066145833322405,-81.28906,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.067187499989073,-81.21484,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.06822916665574,-80.68359,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.069270833322408,-78.765625,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.070312499989075,-79.91016,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.071354166655743,-79.375,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.07239583332241,-78.42969,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.073437499989078,-77.71484,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.074479166655745,-77.15625,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.075520833322413,-76.46484,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.07656249998908,-75.58594,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.077604166655748,-74.53906,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.078645833322415,-73.27344,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.079687499989083,-72.04297,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.08072916665575,-70.55469,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.081770833322418,-69.375,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.082812499989085,-67.96875,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.083854166655753,-66.47656,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.08489583332242,-65.43359,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.085937499989088,-63.734375,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.086979166655755,-62.476562,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.088020833322423,-60.9375,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.08906249998909,-59.664062,3,14341,1,NaN,NaN,NaN
42.53906249997666,10.090104166655758,-58.91281,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.091145833322425,-57.975067,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.092187499989093,-57.157196,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.09322916665576,-56.465057,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.094270833322428,-55.972424,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.095312499989095,-55.65928,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.096354166655763,-55.411835,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.09739583332243,-55.1842,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.098437499989098,-54.833267,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.099479166655765,-54.35019,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.100520833322433,-53.860397,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.1015624999891,-53.39209,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.102604166655768,-53.01132,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.103645833322435,-52.731857,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.104687499989103,-52.515217,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.10572916665577,-52.360756,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.106770833322438,-52.22756,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.107812499989105,-52.130325,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.108854166655773,-52.13938,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.10989583332244,-52.284763,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.110937499989108,-52.67455,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.111979166655775,-53.30905,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.113020833322443,-54.08085,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.11406249998911,-54.96053,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.115104166655778,-55.882206,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.116145833322445,-56.830376,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.117187499989113,-57.83992,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.11822916665578,-58.909245,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.119270833322448,-59.996506,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.120312499989115,-61.115433,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.121354166655783,-62.33531,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.12239583332245,-63.685196,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.123437499989118,-65.30745,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.124479166655785,-67.187965,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.125520833322453,-69.156136,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.12656249998912,-71.15469,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.127604166655788,-73.03298,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.128645833322455,-74.76929,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.129687499989123,-76.47083,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.13072916665579,-78.151474,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.131770833322458,-79.86199,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.132812499989125,-81.60218,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.133854166655793,-83.32082,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.13489583332246,-85.00364,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.135937499989128,-86.618164,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.136979166655795,-88.157036,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.138020833322463,-89.638016,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.13906249998913,-91.06068,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.140104166655798,-92.422485,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.141145833322465,-93.72382,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.142187499989133,-94.96796,1,14341,1,NaN,NaN,NaN
42.53906249997666,10.1432291666558,-96.156075,1,14341,1,NaN,NaN,NaN
42.540104166643324,10.006770833322358,-306.6,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.007812499989026,-299.4,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.008854166655693,-292.6,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.00989583332236,-285.6,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.010937499989028,-278.6,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.011979166655696,-272.4,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.013020833322363,-267.0,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.01406249998903,-258.0,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.015104166655698,-245.4,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.016145833322366,-236.0,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.017187499989033,-230.0,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.0182291666557,-220.4,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.019270833322368,-207.2,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.020312499989036,-192.0,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.021354166655703,-174.4,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.02239583332237,-155.8,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.023437499989038,-136.4,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.024479166655706,-126.4,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.025520833322373,-126.0,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.02656249998904,-126.4,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.027604166655708,-127.6,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.028645833322376,-124.6,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.029687499989043,-117.4,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.03072916665571,-111.4,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.031770833322378,-107.0,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.032812499989046,-101.6,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.033854166655713,-95.4,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.03489583332238,-92.8,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.035937499989048,-94.0,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.036979166655716,-94.6,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.038020833322383,-94.4,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.03906249998905,-95.4,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.040104166655718,-97.4,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.041145833322386,-96.6,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.042187499989053,-93.6,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.04322916665572,-92.6,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.044270833322388,-94.0,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.045312499989056,-93.8,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.046354166655723,-93.625,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.04739583332239,-92.62891,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.048437499989058,-91.56641,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.049479166655725,-91.05469,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.050520833322393,-91.05469,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.05156249998906,-91.109375,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.052604166655728,-90.26953,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.053645833322395,-90.77344,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.054687499989063,-91.0,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.05572916665573,-89.8,1,21758,1,NaN,NaN,NaN
42.540104166643324,10.056770833322398,-88.78125,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.057812499989065,-87.02344,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.058854166655733,-85.79297,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.0598958333224,-84.52344,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.060937499989068,-83.97656,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.061979166655735,-82.66406,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.063020833322403,-82.0,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.06406249998907,-80.80078,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.065104166655738,-81.02734,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.066145833322405,-80.28125,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.067187499989073,-79.328125,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.06822916665574,-79.04297,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.069270833322408,-78.67969,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.070312499989075,-77.35156,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.071354166655743,-77.125,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.07239583332241,-76.765625,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.073437499989078,-76.11719,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.074479166655745,-75.69922,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.075520833322413,-75.03125,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.07656249998908,-74.28125,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.077604166655748,-73.25,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.078645833322415,-72.21484,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.079687499989083,-71.05859,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.08072916665575,-69.58203,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.081770833322418,-68.22266,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.082812499989085,-66.92969,3,14341,1,NaN,NaN,NaN
42.540104166643324,10.083854166655753,-65.35156,3,14341,1,NaN,NaN,NaN
